ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P501A_17,P501AA_17,P501A_18,P501AA_18,P501A_19,P501AA_19,P501A_20,P501AA_20,P501A_21,P501AA_21,P501A_22,P501AA_22,OMICAP500
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00005,2,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,11.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00013,3,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,10.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00020,4,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,18.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00024,5,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,8.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00033,6,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,20.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00041,7,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,20.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00073,10,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,7.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00087,11,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,25.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00098,12,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,10.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00111,13,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02237,00122,14,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,10.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00005,1,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,20.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00012,2,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,2.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00022,3,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,49.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00030,4,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,54.0,No,,Sí,54.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00041,5,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00047,6,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,Sí,30.0,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00056,8,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,30.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00059,9,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,15.0,No,,Sí,15.0,No,,No,,Sí,15.0,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00081,12,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,45.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00091,13,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,60.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00111,14,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00004,1,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00019,2,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00032,3,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,40.0,Sí,40.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00042,4,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00066,6,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00078,7,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00083,8,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00098,9,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00107,10,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00117,11,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00126,12,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00131,13,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00137,14,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00004,1,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,30.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00016,2,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,49.0,No,,Sí,49.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00021,3,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00031,4,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,33.0,No,,Sí,33.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00048,5,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,Sí,30.0,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00052,6,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00062,7,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,Sí,10.0,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00082,9,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,30.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00109,11,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00118,12,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,Sí,13.0,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00122,13,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,7.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00129,14,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,15.0,No,,Sí,15.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00006,1,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,8.0,Sí,8.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00016,2,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,7.0,Sí,7.0,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00027,3,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,12.0,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00037,4,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00050,5,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,12.0,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00057,6,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00067,7,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,5.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00071,8,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00085,9,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,15.0,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00112,12,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,20.0,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00113,13,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,8.0,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02385,00127,14,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,15.0,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00012,1,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,16.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00022,2,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00039,3,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,23.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00045,5,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,13.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00060,7,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,22.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00080,9,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00101,12,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00108,14,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00006,1,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00023,2,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00035,3,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00069,6,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00087,7,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,Sí,3.0,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00093,8,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00105,9,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,Sí,3.0,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00108,10,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00124,11,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00141,13,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00143,14,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,Sí,5.0,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00003,1,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,50.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00013,2,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00026,4,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,20.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00042,6,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00054,7,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00060,8,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00062,9,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00073,10,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00090,11,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,10.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00091,12,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,10.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00099,13,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02463,00105,14,Completa,Sierra,Sierra Norte,296.409375,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02490,00004,1,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02490,00005,2,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,10.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02490,00036,4,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02490,00037,5,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02490,00064,7,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02490,00070,9,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00003,1,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,35.0,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00014,2,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00021,3,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00029,4,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,28.0,No,,Sí,28.0,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00042,6,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00049,7,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00054,8,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00069,9,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02509,00083,10,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,5.0,No,,No,,No,,No,,No,,
