ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2018.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07402,00053,9,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,TERCIO,20,25.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07402,00057,10,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,36.0,000,PACA,43,23.0,0.0,000,,,,36.0,000,0.0,000,
2018.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07402,00061,11,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,49.0,000,SACO,19,30.0,0.0,000,,,,49.0,000,0.0,000,
2018.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07402,00068,12,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,25.0,000,PACA,43,25.0,0.0,000,,,,25.0,000,0.0,000,
2018.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07402,00070,13,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,CARGA,09,40.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07402,00076,14,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,CARGA,09,30.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,13,LA LIBERTAD,01,TRUJILLO,10,SIMBAL,07426,00009,1,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,0.0,500,TONELADA,22,1000.0,0.0,500,150.0,00,75.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,01,TRUJILLO,10,SIMBAL,07426,00027,3,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,5.0,000,TONELADA,22,1000.0,5.0,000,150.0,00,750.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07447,00118,12,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,20.0,000,TERCIO,20,50.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,00021,1,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHALA,2706.0,CHALA DE MAIZ,4105.0,500.0,000,KILO,12,1.0,0.0,000,,,,500.0,000,0.0,000,
2018.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,00118,11,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHALA,2706.0,CHALA DE MAIZ,4105.0,4.0,000,TONELADA,22,1000.0,4.0,000,120.0,00,480.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07463,00014,4,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,KILO,12,1.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07463,00016,5,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07463,00044,10,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07463,00054,11,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,250.0,000,KILO,12,1.0,0.0,000,,,,250.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07463,00071,13,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07463,00076,14,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,500.0,000,KILO,12,1.0,0.0,000,,,,500.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00028,4,,Completa,Costa,Costa Norte,107.7416666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,5.0,000,TONELADA,22,1000.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00031,5,,Completa,Costa,Costa Norte,107.7416666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,10.0,000,TONELADA,22,1000.0,10.0,000,50.0,00,500.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00078,12,,Completa,Costa,Costa Norte,107.7416666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,5.0,000,TONELADA,22,1000.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07496,00003,2,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHALA,2706.0,CHALA DE MAIZ,4105.0,3.0,000,TONELADA,22,1000.0,3.0,000,110.0,00,330.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07496,00007,3,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHALA,2706.0,CHALA DE MAIZ,4105.0,4.0,000,TONELADA,22,1000.0,4.0,000,92.0,00,368.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07496,00011,4,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,4.0,000,TONELADA,22,1000.0,4.0,000,95.0,00,380.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07496,00028,6,,Completa,Costa,Costa Norte,92.35000000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,1.0,000,TONELADA,22,1000.0,1.0,000,80.0,50,81.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07530,00029,2,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,100.0,000,SAQUIILLO,88,15.0,100.0,000,2.0,00,200.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07530,00046,4,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,80.0,000,ATADO,02,15.0,0.0,000,,,,80.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07530,00066,6,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,150.0,000,ARROBA,01,11.5,100.0,000,10.0,00,1000.0,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07530,00080,7,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,200.0,000,ATADO,02,15.0,150.0,000,10.0,00,1500.0,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07530,00129,12,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,105.0,000,CARGA,09,60.0,100.0,000,20.0,00,2000.0,5.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07532,00045,5,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,PILON,47,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07532,00057,7,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,PILON,47,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07532,00086,11,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,PILON,47,20.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07544,00009,2,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,MANTADA,15,15.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07544,00013,3,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,MANTADA,15,12.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07544,00024,4,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,MANTADA,15,12.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07544,00068,8,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,30.0,000,MANTADA,15,12.0,0.0,000,,,,0.0,000,30.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07544,00100,11,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,SAQUIILLO,88,10.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07544,00133,14,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,MANTADA,15,12.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00001,1,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,ARROBA,01,11.5,0.0,000,,,,15.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00016,2,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00016,2,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,KILO,12,1.0,0.0,000,,,,150.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00029,3,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,80.0,000,KILO,12,1.0,0.0,000,,,,80.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00058,5,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00068,6,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00083,7,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,ARROBA,01,11.5,0.0,000,,,,10.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00100,8,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00119,10,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,60.0,000,KILO,12,1.0,0.0,000,,,,60.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00132,11,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,60.0,000,KILO,12,1.0,0.0,000,,,,60.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00135,12,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,100.0,000,KILO,12,1.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07546,00146,14,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,100.0,000,KILO,12,1.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07557,00090,9,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07557,00101,10,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,PILON,47,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07557,00121,13,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,PILON,47,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00007,1,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,11.0,000,CARGA,09,20.0,0.0,000,,,,11.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00011,2,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,SAQUIILLO,88,15.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00016,3,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,20.0,000,0.0,20,4.0,30.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00033,4,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,80.0,000,SAQUIILLO,88,15.0,70.0,000,1.0,80,126.0,10.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00047,5,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,CARGA,09,10.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00051,6,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,SAQUIILLO,88,15.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00070,7,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,50.0,000,0.0,10,5.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00079,8,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,35.0,000,KILO,12,1.0,0.0,000,,,,35.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00082,9,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,80.0,000,KILO,12,1.0,80.0,000,0.0,15,12.0,0.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00100,10,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,70.0,000,KILO,12,1.0,40.0,000,0.0,10,4.0,30.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00112,11,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,10.0,000,0.0,20,2.0,40.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00131,13,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,SAQUIILLO,88,15.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07563,00141,14,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,35.0,000,KILO,12,1.0,10.0,000,0.0,10,1.0,25.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07567,00004,1,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07567,00007,2,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07567,00029,5,,Completa,Sierra,Sierra Norte,92.20879120879123,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
