ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00103,10,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,10.0,0.0,2.0,400,280000.0,Manual?,Cisterna,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00106,11,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,48.0,0.0,12.0,520,1512173.0,Automatico?,Cisterna,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00110,12,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,12.0,0.0,3.0,000,368899.0,Manual?,Red pública,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00141,13,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,16.0,3.0,840,466000.0,Manual?,Cisterna,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00143,14,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,52.0,0.0,48.0,000,1506532.0,Automatico?,Pozo,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00144,15,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,6.0,1.0,1.0,400,170000.0,Manual?,Red pública,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00186,17,Empresa,Completa,Costa,7.315270935960592,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,0.0,1.0,000,500.0,Manual?,Manantial,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00186,17,Empresa,Completa,Costa,7.315270935960592,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,020,100.0,Manual?,Cisterna,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00186,17,Empresa,Completa,Costa,7.315270935960592,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,0.0,1.0,0.0,050,2000.0,Manual?,Cisterna,
2018.0,15,LIMA,08,HUAURA,01,HUACHO,12137,00123,21,Empresa,Completa,Costa,1.0089686098654709,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,015,15.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,08,HUAURA,11,SAYAN,12140,00071,1,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,Pase,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,012,950.0,Manual?,Red pública,
2018.0,15,LIMA,08,HUAURA,11,SAYAN,12144,00059,5,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,16.0,0.0,5.0,760,485000.0,Manual?,Pozo,
2018.0,15,LIMA,08,HUAURA,11,SAYAN,12147,00046,10,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,1.0,0.0,090,5000.0,Manual?,Otro,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,12182,00138,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,169.0,0.0,40.0,560,5000000.0,Automatico?,Pozo,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,12183,00077,3,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,26.0,0.0,35.0,000,780000.0,Manual?,Cisterna,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,12184,00080,4,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,28.0,0.0,6.0,720,537600.0,Automatico?,Pozo,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,12184,00081,5,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,18.0,3.0,840,445000.0,Automatico?,Cisterna,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,12197,00002,8,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,12.0,0.0,2.0,000,5000.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00058,13,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,46.0,0.0,0.0,894,7385.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00111,14,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,25.0,0.0,1.0,220,6500.0,Automatico?,Pozo,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00151,15,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,33.0,0.0,1.0,670,13295.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12212,00105,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,133.0,25.0,920,3228800.0,Automatico?,Cisterna,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12213,00043,3,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,3.0,0.0,0.0,046,50.0,Manual?,Red pública,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12213,00043,3,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,2.0,0.0,0.0,003,18.0,Manual?,Red pública,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12213,00072,5,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,12.0,0.0,0.0,760,377.0,Manual?,Manantial,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12215,00110,7,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,6.0,0.0,0.0,083,4500.0,Manual?,Red pública,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12216,00057,8,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Cooperativa agraria?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,32.0,0.0,2.0,000,990.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00108,11,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,86.0,0.0,0.0,390,4400.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00118,13,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,0.0,1.0,000,200.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00120,14,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,58.0,0.0,2.0,630,1500.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00126,15,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,100,15.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00126,15,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,005,100.0,Manual?,Manantial,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12221,00123,16,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,40.0,0.0,1.0,779,7780.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,05,CHANCAY,12221,00130,17,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,1.0,0.0,600,60000.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12227,00056,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,20.0,0.0,3.0,600,600000.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00119,6,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,42.0,0.0,8.0,500,17000.0,Automatico?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00155,7,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,38.0,0.0,11.0,000,18000.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00162,8,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,9.0,0.0,0.0,731,8966.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12239,00066,10,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,12.0,0.0,0.0,400,800.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00143,12,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,102.0,0.0,14.0,850,1200000.0,Manual?,Cisterna,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00143,12,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,10.0,0.0,2.0,400,140000.0,Manual?,Cisterna,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12241,00097,13,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,0.0,4.0,800,550000.0,Manual?,Cisterna,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12241,00100,14,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,20.0,0.0,0.0,400,350.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12241,00102,15,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,25.0,3.0,2.0,100,6500.0,Manual?,Pozo,
2018.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12264,00119,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,9.0,0.0,0.0,497,18000.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12266,00090,2,Granjas Avícolas,Completa,Sierra,1.007936507936508,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,7.0,0.0,1.0,885,195000.0,Manual?,Pozo,
2018.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12268,00091,4,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,2.0,0.0,036,4500.0,Manual?,Pozo,
2018.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00001,5,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,42.0,4.0,9.0,800,5200.0,Manual?,Pozo,
2018.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00001,5,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,39.0,0.0,6.0,600,820000.0,Manual?,Cisterna,
2018.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00006,6,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,0.0,0.0,054,1500.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,01,LIMA,02,ANCON,12270,00013,1,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,2.0,0.0,120,90.0,Manual?,Cisterna,
2018.0,15,LIMA,01,LIMA,06,CARABAYLLO,12277,00072,2,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,1.0,0.0,020,1000.0,Manual?,Red pública,
2018.0,15,LIMA,01,LIMA,06,CARABAYLLO,12278,00009,3,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,3.0,0.0,060,14.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,01,LIMA,06,CARABAYLLO,12278,00031,4,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,5.0,0.0,0.0,700,130000.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,06,CARABAYLLO,12279,00044,6,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,0.0,0.0,400,200.0,Manual?,Cisterna,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00003,1,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,25.0,0.0,14.0,280,1714.0,Automatico?,Pozo,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00013,2,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,35.0,0.0,3.0,000,590.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00013,2,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,60.0,0.0,0.0,500,1200.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00021,4,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,7.0,0.0,1.0,240,250.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00021,4,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,003,80.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00024,5,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,7.0,0.0,0.0,110,1000.0,Manual?,Red pública,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00046,6,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,7.0,0.0,0.0,105,250.0,Manual?,Cisterna,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12285,00116,7,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,16.0,0.0,0.0,640,457.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12285,00116,7,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,15.0,0.0,0.0,060,240.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,10,COMAS,12288,00009,1,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,4.0,0.0,0.0,270,1350.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,10,COMAS,12288,00080,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,9.0,0.0,1.0,130,105300.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,10,COMAS,12288,00082,3,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,10.0,0.0,0.0,998,104000.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,10,COMAS,12288,00100,4,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,210,77.0,Manual?,Cisterna,
2018.0,15,LIMA,01,LIMA,18,LURIGANCHO,12291,00047,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,10.0,0.0,0.0,800,80000.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,18,LURIGANCHO,12291,00068,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,2.0,1.0,700,132743.0,Manual?,Cisterna,
2018.0,15,LIMA,01,LIMA,03,ATE,12300,00079,1,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,6.0,0.0,0.0,250,120.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,03,ATE,12300,00079,1,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,5.0,0.0,0.0,040,50.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,03,ATE,12300,00079,1,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,4.0,0.0,0.0,015,300.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,03,ATE,12300,00079,1,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,1.0,0.0,006,270.0,Manual?,Pozo,
2018.0,15,LIMA,01,LIMA,42,VILLA EL SALVADOR,12307,00264,1,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,30.0,0.0,1.0,200,2300.0,Manual?,Pozo,
