ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,07,SANTA CRUZ DE CHUCA,07640,00084,14,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,TRIGO MOTE,4137.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,07,SANTA CRUZ DE CHUCA,07640,00084,14,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,CEBADA GRANO,2113,MORON,4124.0,7.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,7.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,07,SANTA CRUZ DE CHUCA,07640,00086,15,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA COLOR,2613,CHUÑO,4109.0,1.0,000,BALDE,03,20.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,07,SANTA CRUZ DE CHUCA,07640,00086,15,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,8.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,07,SANTA CRUZ DE CHUCA,07640,00086,15,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00024,4,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,500,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00024,4,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,3.0,500,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,500,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00024,4,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,"CEBADA GRANO, TRIGO","2104,2113",MORON,4124.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,1.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00024,4,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,26.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,23.0,000,3.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00024,4,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,LINAZA,2819,HARINA DE LINAZA,4144.0,2.0,500,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,500,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00024,4,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,TRIGO,2113,HARINA DE TRIGO,4118.0,26.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,23.0,000,3.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00024,4,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,7.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,500,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00029,5,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,1.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00068,12,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARILLA,2611,CHUÑO,4109.0,2.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00068,12,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,1.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00068,12,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,32.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,32.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00068,12,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,PAPA AMARILLA,2611,PAPA SECA,4130.0,8.0,500,KILOGRAMO,12,1.0,0.0,000,,,,,8.0,500,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00069,13,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00069,13,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00069,13,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00069,13,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,BALDE,03,18.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00069,13,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00069,13,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00069,13,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,7.0,CEBADA GRANO,2113,MORON,4124.0,2.0,500,ARROBA,01,11.5,0.0,000,,,,,2.0,500,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00074,14,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARILLA,2611,PAPA SECA,4130.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07654,00074,14,Completa,Sierra,Sierra Norte,113.90497737556562,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA AMARILLA,2611,CHUÑO,4109.0,6.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,6.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00005,1,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,9.0,500,ARROBA,01,11.5,0.0,000,,,,,9.0,500,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00007,2,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,SACO,19,92.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00007,2,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,SACO,19,92.0,0.0,000,,,,,1.0,500,0.0,500,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00017,3,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00018,4,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PAPA AMARILLA, PAPA BLANCA","2611,2612",PAPA SECA,4130.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00018,4,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,"PAPA AMARILLA, PAPA BLANCA","2611,2612",CHUÑO,4109.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00020,5,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00028,6,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00029,7,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00031,8,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00034,9,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00048,10,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00059,11,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,SACO,19,92.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00068,12,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2104,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00068,12,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00096,13,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,LATA,13,15.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00096,13,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,1.0,000,LATA,13,15.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00097,14,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00097,14,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07667,00099,15,Completa,Sierra,Sierra Norte,98.71764705882352,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00027,6,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,2.0,000,SACO,19,44.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00052,7,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00062,8,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,CEBADA GRANO,2104,MORON,4124.0,2.0,000,SACO,19,66.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00067,10,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00067,10,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA AMARILLA,2611,PAPA SECA,4130.0,1.0,000,SACO,19,50.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00074,11,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,1.0,000,SACO,19,60.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00074,11,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,SACO,19,66.0,0.0,000,,,,,4.0,000,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00076,12,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,3.0,500,SACO,19,60.0,0.0,000,,,,,3.0,500,0.0,000,
2022.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07680,00100,15,Completa,Sierra,Sierra Norte,113.90497737556561,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,1.0,000,SACO,19,55.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00019,1,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,5.0,000,ARROBA,01,11.5,0.0,000,,,,,5.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00019,1,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,3.0,500,ARROBA,01,11.5,0.0,000,,,,,3.0,500,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00034,4,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00034,4,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,9.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,9.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00034,4,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00034,4,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00045,6,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00045,6,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,9.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,9.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00061,7,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00061,7,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00084,8,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00084,8,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00094,9,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07693,00094,9,Completa,Sierra,Sierra Norte,98.71764705882353,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,24.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,24.0,000,0.0,000,
