ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,00033,4,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,AGUAJE,1102,AGUAJINA,4102.0,30.0,000,KILO,12,1.0,0.0,000,,,,30.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,00033,4,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,MASATO,4123.0,8.0,000,BALDE,03,30.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,00050,7,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,4.0,000,BALDE,03,25.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,00059,8,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,CHICHA,4107.0,2.0,000,BALDE,03,30.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,00064,9,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,8.0,000,BALDE,03,30.0,0.0,000,,,,3.0,000,5.0,000,
2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,00069,10,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,YUCA,2620,MASATO,4123.0,6.0,000,BALDE,03,30.0,0.0,000,,,,6.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,00077,12,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,4.0,000,BALDE,03,30.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,06,MAZÁN,05895,00086,13,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,20.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05917,00045,4,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PIJUAYO FRUTA,1167,CHICHA DE PIJUAYO,8888.0,40.0,000,LITRO,14,1.0,0.0,000,,,,30.0,000,10.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05917,00059,6,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PIJUAYO FRUTA, YUCA","1167,2620",CHICHA DE PIJUAYO,8888.0,80.0,000,LITRO,14,1.0,40.0,000,2.0,00,80.0,40.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05917,00062,7,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,0.0,500,SACO,19,60.0,0.0,000,,,,0.0,500,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05917,00088,9,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,54.0,000,LITRO,14,1.0,0.0,000,,,,54.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05917,00089,10,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,20.0,0.0,000,,,,1.0,500,0.0,500,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05917,00103,11,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,10.0,000,BALDE,03,18.0,0.0,000,,,,9.0,000,1.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00001,1,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,18.0,000,BALDE,03,20.0,1.0,000,30.0,00,30.0,16.0,000,1.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00006,2,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PLATANO,1171,HARINA DE PLATANO,4116.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00006,2,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,MASATO,4123.0,1.0,500,BALDE,03,20.0,0.0,000,,,,1.0,500,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00019,3,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PIJUAYO FRUTA, YUCA","1167,2620",CHICHA DE PIJUAYO,8888.0,38.0,000,BALDE,03,15.0,3.0,000,20.0,00,60.0,35.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00029,4,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,20.0,000,BALDE,03,20.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00040,5,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,4.0,000,BALDE,03,18.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00050,7,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,20.0,000,BALDE,03,20.0,20.0,000,25.0,00,500.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00050,7,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,CHICHA,4107.0,125.0,000,BALDE,03,20.0,125.0,000,25.0,00,3125.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00061,8,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,25.0,2.0,000,15.0,00,30.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05922,00024,6,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,6.0,000,BALDE,03,30.0,0.0,000,,,,6.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05922,00027,7,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,750.0,000,KILO,12,1.0,750.0,000,4.0,00,3000.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05922,00058,12,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,42.0,000,SACO,19,60.0,42.0,000,300.0,00,12600.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05922,00058,12,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,MASATO,4123.0,15.0,000,BALDE,03,15.0,10.0,000,30.0,00,300.0,5.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05943,00029,4,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,1.0,000,SACO,19,50.0,1.0,000,150.0,00,150.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05943,00029,4,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,YUCA,2620,MASATO,4123.0,4.0,000,BALDE,03,20.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05943,00091,12,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,1.0,000,SACO,19,50.0,1.0,000,90.0,00,90.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05943,00091,12,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,MASATO,4123.0,4.0,000,BALDE,03,20.0,3.0,000,35.0,00,105.0,1.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05943,00107,13,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,5.0,000,BIDON,04,70.0,5.0,000,100.0,00,500.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05947,00004,1,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,18.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05947,00007,2,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PIJUAYO FRUTA, YUCA","1167,2620",MASATO,4123.0,16.0,000,BALDE,03,20.0,5.0,000,15.0,00,75.0,10.0,000,1.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05947,00038,5,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PIJUAYO FRUTA, YUCA","1167,2620",MASATO,4123.0,6.0,000,BALDE,03,20.0,0.0,000,,,,4.0,000,2.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05947,00053,6,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,9.0,000,BALDE,03,18.0,0.0,500,20.0,00,10.0,6.0,000,2.0,500,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05947,00059,7,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,3.0,000,BALDE,03,18.0,2.0,000,30.0,00,60.0,1.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05947,00131,13,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,3.0,000,BALDE,03,20.0,0.0,000,,,,2.0,500,0.0,500,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00027,4,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,10.0,000,SACO,19,50.0,9.0,000,200.0,00,1800.0,0.0,500,0.0,500,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00029,5,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,7.0,000,SACO,19,50.0,6.0,000,208.0,00,1248.0,0.0,500,0.0,500,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00029,5,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,YUCA,2620,HARINA DE YUCA (TAPIOCA),8888.0,220.0,000,KILO,12,1.0,217.0,000,4.0,00,868.0,2.0,000,1.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00037,6,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,36.0,000,SACO,19,50.0,35.0,000,200.0,00,7000.0,0.0,500,0.0,500,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00044,7,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,20.0,000,LITRO,14,1.0,0.0,000,,,,15.0,000,5.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00057,10,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PIJUAYO FRUTA,1167,CHICHA DE PIJUAYO,8888.0,50.0,000,LITRO,14,1.0,0.0,000,,,,40.0,000,10.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00064,11,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PIJUAYO FRUTA, YUCA","1167,2620",CHICHA DE PIJUAYO,8888.0,150.0,000,LITRO,14,1.0,0.0,000,,,,100.0,000,50.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00064,11,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CACAO,1202,TABLETAS DE CHOCOLATE,4135.0,100.0,000,TABLETA,52,0.3,80.0,000,2.0,00,160.0,20.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00073,13,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,50.0,000,LITRO,14,1.0,0.0,000,,,,40.0,000,10.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05952,00012,2,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,20.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05952,00019,3,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,20.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05952,00021,4,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,1.0,000,BALDE,03,20.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05952,00030,5,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,25.0,000,SACO,19,60.0,0.0,000,,,,20.0,000,5.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05952,00032,6,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,21.0,000,BALDE,03,20.0,0.0,000,,,,15.0,000,6.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05952,00041,7,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,YUCA,2620,MASATO,4123.0,3.0,000,BALDE,03,20.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05952,00100,14,,Completa,Selva,Selva,64.36730769230769,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,10.0,000,BALDE,03,15.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05954,00023,4,,Completa,Selva,Selva,76.07045454545455,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,3.0,000,SACO,19,30.0,1.0,000,40.0,00,40.0,1.0,500,0.0,500,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05954,00023,4,,Completa,Selva,Selva,76.07045454545455,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,MASATO,4123.0,10.0,000,BALDE,03,10.0,0.0,000,,,,5.0,000,5.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05954,00040,6,,Completa,Selva,Selva,76.07045454545455,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,15.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05954,00040,6,,Completa,Selva,Selva,76.07045454545455,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05954,00044,7,,Completa,Selva,Selva,76.07045454545455,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,30.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,10.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05954,00046,8,,Completa,Selva,Selva,76.07045454545455,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,10.0,000,BALDE,03,10.0,0.0,000,,,,8.0,000,2.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05954,00097,14,,Completa,Selva,Selva,76.07045454545455,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,30.0,000,BALDE,03,15.0,0.0,000,,,,30.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05965,00001,1,,Completa,Selva,Selva,83.67750000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,72.0,000,LITRO,14,1.0,0.0,000,,,,72.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05965,00015,4,,Completa,Selva,Selva,83.67750000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,CHICHA,4107.0,40.0,000,LITRO,14,1.0,0.0,000,,,,40.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05965,00037,7,,Completa,Selva,Selva,83.67750000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PIJUAYO FRUTA,1167,CHICHA DE PIJUAYO,8888.0,72.0,000,LITRO,14,1.0,0.0,000,,,,54.0,000,18.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05965,00041,8,,Completa,Selva,Selva,83.67750000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107,CHICHA,4107.0,80.0,000,LITRO,14,1.0,0.0,000,,,,80.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05965,00041,8,,Completa,Selva,Selva,83.67750000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,AGUAJE,1102,AGUAJINA,4102.0,10.0,000,LITRO,14,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05965,00051,10,,Completa,Selva,Selva,83.67750000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,CHICHA,4107.0,90.0,000,LITRO,14,1.0,0.0,000,,,,80.0,000,10.0,000,
2018.0,16,LORETO,01,MAYNAS,12,BELÉN,05965,00062,11,,Completa,Selva,Selva,83.67750000000001,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,28.0,000,BIDON,04,200.0,28.0,000,280.0,00,7840.0,0.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05978,00008,2,,Completa,Selva,Selva,64.36730769230768,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PLATANO,1171,HARINA DE PLATANO,4116.0,8.0,000,KILO,12,1.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05978,00063,12,,Completa,Selva,Selva,64.36730769230768,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,7.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05978,00072,13,,Completa,Selva,Selva,64.36730769230768,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,1.0,000,BALDE,03,12.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05980,00002,1,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,4.0,000,BALDE,03,18.0,0.0,000,,,,0.0,000,4.0,000,
2018.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05980,00044,4,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PIJUAYO FRUTA,1167,CHICHA DE PIJUAYO,8888.0,40.0,000,LITRO,14,1.0,0.0,000,,,,40.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05980,00061,7,,Completa,Selva,Selva,59.76964285714285,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,30.0,000,KILO,12,1.0,20.0,000,3.0,00,60.0,10.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,04,INDIANA,06000,00006,1,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,4.0,000,BALDE,03,15.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,16,LORETO,01,MAYNAS,04,INDIANA,06000,00006,1,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,20.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,15.0,000,
2018.0,16,LORETO,01,MAYNAS,04,INDIANA,06000,00009,2,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,18.0,0.0,000,,,,1.0,500,0.0,500,
2018.0,16,LORETO,01,MAYNAS,04,INDIANA,06000,00009,2,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,30.0,000,KILO,12,1.0,0.0,000,,,,25.0,000,5.0,000,
2018.0,16,LORETO,01,MAYNAS,04,INDIANA,06000,00057,8,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,4.0,000,BALDE,03,18.0,0.0,000,,,,3.0,500,0.0,500,
2018.0,16,LORETO,01,MAYNAS,04,INDIANA,06000,00060,9,,Completa,Selva,Selva,59.76964285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,2.0,000,BALDE,03,18.0,0.0,000,,,,1.0,500,0.0,500,
