ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P231_N,P231_NOM,P231_COD,P233_1,P233_2,P233_3,OMICAP200_02
2014.0,Loreto,LORETO,01,MAYNAS,10,TORRES CAUSANA,05878,00079,11,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,10,TORRES CAUSANA,05878,00090,13,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,09,PUTUMAYO,05887,00007,3,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,09,PUTUMAYO,05887,00007,3,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,09,PUTUMAYO,05887,00014,4,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Pase,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,09,PUTUMAYO,05887,00041,9,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,09,PUTUMAYO,05887,00076,14,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,09,PUTUMAYO,05887,00076,14,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,06,MAZAN,05899,00008,2,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,06,MAZAN,05899,00052,9,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Pase,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,08,PUNCHANA,05913,00009,1,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,08,PUNCHANA,05913,00083,9,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE PLATANO,4116.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,08,PUNCHANA,05913,00095,12,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00010,2,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00017,3,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00035,5,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00039,6,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00057,9,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00076,11,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00076,11,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00080,12,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00080,12,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00087,13,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00087,13,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00094,14,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,02,ALTO NANAY,05925,00094,14,,Muestral,Completa,SELVA,SELVA,59.7696428571,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05934,00058,6,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05934,00099,11,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05934,00111,12,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05940,00044,7,,Muestral,Completa,SELVA,SELVA,111.57,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00010,2,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00029,4,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00042,5,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,COLORANTE PARA COCINA,8888.0,Venta,Pase,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00042,5,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00057,7,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00074,9,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00074,9,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00089,10,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00097,11,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00097,11,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,2.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05944,00122,14,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00028,2,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00030,3,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00057,5,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00057,5,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00073,7,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00084,9,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00097,10,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00112,12,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05957,00132,14,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05962,00034,6,,Muestral,Completa,SELVA,SELVA,111.57,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHANCACA,4106.0,Venta,Pase,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05962,00052,10,,Muestral,Completa,SELVA,SELVA,111.57,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,12,BELEN,05962,00072,14,,Muestral,Completa,SELVA,SELVA,111.57,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHANCACA,4106.0,Venta,Pase,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05972,00007,1,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05972,00009,2,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05972,00038,7,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05972,00066,10,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05972,00067,11,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05975,00009,1,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05975,00018,3,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05975,00055,7,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05975,00130,13,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05975,00144,14,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00025,4,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,AGUARDIENTE (CAÑAZO),4103.0,Venta,Pase,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00034,5,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00044,6,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00059,7,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,AGUARDIENTE (CAÑAZO),4103.0,Venta,Pase,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00061,8,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,AGUARDIENTE (CAÑAZO),4103.0,Venta,Pase,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00072,9,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,AGUARDIENTE (CAÑAZO),4103.0,Venta,Pase,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00085,10,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00085,10,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05986,00105,13,,Muestral,Completa,SELVA,SELVA,83.6775,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05988,00001,1,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05988,00061,9,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,03,FERNANDO LORES,05988,00109,14,,Muestral,Completa,SELVA,SELVA,92.975,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00010,1,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,JUGO DE CAÑA,8888.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00058,6,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00079,7,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00079,7,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00096,9,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE MAIZ,4115.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00096,9,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00096,9,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,JUGO DE CAÑA,8888.0,Venta,Pase,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00114,11,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,JUGO DE CAÑA,8888.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,05998,00129,12,,Muestral,Completa,SELVA,SELVA,64.3673076923,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06009,00012,3,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06009,00019,4,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06009,00019,4,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Pase,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06009,00028,5,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06009,00028,5,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06009,00066,13,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE YUCA (FARIÑA),4119.0,Venta,Consumo del hogar,Pase,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06009,00066,13,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06009,00074,14,,Muestral,Completa,SELVA,SELVA,69.73125,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06012,00003,1,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06012,00025,3,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,JUGO DE CAÑA,8888.0,Venta,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06012,00029,4,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06012,00036,5,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06012,00049,6,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
2014.0,Loreto,LORETO,01,MAYNAS,04,INDIANA,06012,00066,8,,Muestral,Completa,SELVA,SELVA,76.0704545455,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MASATO,4123.0,Pase,Consumo del hogar,Otros,00
