ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00004,1,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,TERCIO,20,5.0,0.0,000,,,,,9.0,000,1.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00004,1,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA GRANO SECO,2501.0,RASTROJO DE ARVEJA,4132.0,2.0,000,TERCIO,20,15.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00008,2,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20,15.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00008,2,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,TERCIO,20,5.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00017,3,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,20.0,000,CARGA,09,20.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00017,3,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,TERCIO,20,20.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00017,3,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,FRIJOL BLANCO GRANO SECO,2517.0,RASTROJO DE FRIJOL,4134.0,10.0,000,ATADO,02,3.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00020,4,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,TERCIO,20,15.0,0.0,000,,,,,0.0,000,3.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00020,4,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL CABALLERO GRANO SECO,2518.0,RASTROJO DE FRIJOL,4134.0,1.0,000,TERCIO,20,15.0,0.0,000,,,,,0.0,000,1.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00031,5,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20,6.0,0.0,000,,,,,6.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00031,5,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,TERCIO,20,9.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00057,8,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,TERCIO,20,20.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00059,9,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,SACO,19,30.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00059,9,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,25.0,000,BRAZADA,29,15.0,0.0,000,,,,,25.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00064,11,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2.0,000,CARGA,09,10.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00064,11,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,CARGA,09,20.0,0.0,000,,,,,3.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00070,12,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,TERCIO,20,20.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00070,12,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL CABALLERO GRANO SECO,2518.0,RASTROJO DE FRIJOL,4134.0,20.0,000,TERCIO,20,20.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00070,12,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00088,13,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,18.0,50.0,000,2.0,00,100.0,0.1111,0.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00090,14,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,15.0,000,TERCIO,20,20.0,15.0,000,5.0,00,75.0,0.25,0.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00098,15,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,50.0,000,ARROBA,01,11.5,0.0,000,,,,,50.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04938,00098,15,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL CABALLERO GRANO SECO,2518.0,RASTROJO DE FRIJOL,4134.0,5.0,000,TERCIO,20,15.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04969,00013,2,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,500.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,250.0,000,250.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04969,00015,3,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,BRAZADA,29,10.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04969,00018,4,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,500.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,500.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04969,00052,8,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,TERCIO,20,10.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04969,00052,8,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,ATADO,02,4.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04969,00097,12,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,5.0,000,TERCIO,20,10.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00017,3,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20,10.0,0.0,000,,,,,6.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00017,3,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,4.0,000,TERCIO,20,10.0,0.0,000,,,,,4.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00028,4,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20,10.0,0.0,000,,,,,6.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00042,7,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20,13.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00042,7,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,20.0,000,MANTADA,15,10.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00049,9,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,8.0,000,CARGA,09,10.0,0.0,000,,,,,0.0,000,8.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00052,10,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,TERCIO,20,13.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00052,10,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,MANTADA,15,10.0,0.0,000,,,,,3.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00077,13,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,CARGA,09,10.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00082,14,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,TERCIO,20,10.0,0.0,000,,,,,3.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00086,15,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20,13.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05000,00086,15,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,20.0,000,MANTADA,15,10.0,0.0,000,,,,,5.0,000,15.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00001,1,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA GRANO SECO,2501.0,RASTROJO DE ARVEJA,4132.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00016,2,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00016,2,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00039,3,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA GRANO SECO,2501.0,RASTROJO DE ARVEJA,4132.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00041,5,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,CARGA,09,25.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00041,5,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,TERCIO,20,6.0,0.0,000,,,,,4.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00043,6,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,6.0,000,CARGA,09,20.0,6.0,000,5.0,00,30.0,0.25,0.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00066,9,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00078,10,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00113,14,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00113,14,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA GRANO SECO,2501.0,RASTROJO DE ARVEJA,4132.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,06,CAJAMARCA,02,CAJABAMBA,01,CAJABAMBA,05031,00115,15,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,2.0,500,ARROBA,01,11.5,0.0,000,,,,,2.0,500,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05215,00018,1,Completa,Selva,Selva,59.17857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,15.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,5.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05215,00024,2,Completa,Selva,Selva,59.17857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,RASTROJO DE PAPA,4130.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05215,00032,3,Completa,Selva,Selva,59.17857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,30.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,10.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05215,00037,4,Completa,Selva,Selva,59.17857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05215,00095,12,Completa,Selva,Selva,59.17857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,03,CUMBA,05215,00115,15,Completa,Selva,Selva,59.17857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05242,00001,1,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,0.0,500,TONELADA,22,1000.0,0.0,000,,,,,0.0,500,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05270,00030,4,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAFE PERGAMINO,1203.0,PULPA DE CAFÉ,4131.0,10.0,000,SACO,19,40.0,0.0,000,,,,,0.0,000,10.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05270,00124,15,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAFE PERGAMINO,1203.0,PULPA DE CAFÉ,4131.0,8.0,000,CARGA,09,30.0,0.0,000,,,,,0.0,000,8.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00006,2,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,KILOGRAMO,12,1.0,50.0,000,0.0,50,25.0,0.5,50.0,000,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00015,3,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,50.0,000,KILOGRAMO,12,1.0,40.0,000,0.0,50,20.0,0.5,0.0,000,10.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00030,4,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,70.0,000,KILOGRAMO,12,1.0,50.0,000,0.0,20,10.0,0.2,0.0,000,20.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00031,5,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,50.0,000,KILOGRAMO,12,1.0,50.0,000,0.0,25,13.0,0.25,0.0,000,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00033,6,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,KILOGRAMO,12,1.0,50.0,000,0.0,20,10.0,0.2,50.0,000,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05298,00065,9,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,KILOGRAMO,12,1.0,100.0,000,0.0,25,25.0,0.25,0.0,000,0.0,000,
2022.0,01,AMAZONAS,07,UTCUBAMBA,06,LONYA GRANDE,05346,00079,15,Completa,Selva,Selva,55.233333333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAFE PERGAMINO,1203.0,PULPA DE CAFÉ,4131.0,10.0,000,SACO,19,40.0,0.0,000,,,,,0.0,000,10.0,000,
